#---------------------------------------------------------
# Best fthr for global dispersion optimisation for ASIC090.
# Rows: #Channels
# Columns: Peaking time
#---------------------------------------------------------
7	7	6	5	5	4	4	3	
6	6	6	6	6	6	6	6	
5	4	4	5	5	4	4	5	
0	0	0	0	0	0	0	0	
5	5	5	5	5	5	5	5	
1	1	1	1	1	1	1	1	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
4	4	4	4	4	4	4	4	
1	1	1	1	1	1	1	1	
7	7	7	7	7	7	7	7	
3	3	3	3	3	3	3	3	
3	3	3	3	3	3	3	3	
5	5	5	5	5	5	5	5	
3	2	2	2	2	2	2	2	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	
7	7	7	7	7	7	7	7	
3	3	3	3	3	3	3	3	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
3	3	3	3	3	3	3	3	
1	1	1	1	1	1	1	1	
5	5	5	5	5	5	5	5	
1	1	1	1	1	1	1	1	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
