#---------------------------------------------------------
# Best fthr for global dispersion optimisation for ASIC442.
# Rows: #Channels
# Columns: Peaking time
#---------------------------------------------------------
7	4	2	1	1	0	0	0	
4	4	3	3	3	3	4	4	
7	7	7	7	7	7	7	7	
5	5	5	5	5	5	5	5	
6	6	6	6	6	6	6	6	
5	5	5	5	5	5	5	5	
4	4	4	4	4	4	4	4	
6	6	6	6	6	6	6	6	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	1	1	1	1	1	2	
5	5	5	5	6	7	7	7	
7	7	7	7	7	7	7	7	
2	2	2	2	3	3	2	3	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
7	7	7	7	7	7	7	7	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
7	7	7	7	7	7	7	7	
4	5	5	5	5	5	5	5	
1	1	1	1	1	1	1	1	
7	7	7	7	7	7	7	7	
3	3	3	3	3	3	3	3	
5	5	5	5	5	5	5	5	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
6	6	6	6	6	6	6	6	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
5	5	5	5	5	5	5	5	
